,Unnamed: 0,name,gender,birth_date,party_name,post_label,elected,twitter_username,twitter_user_id,tweets_count,followers,friends,retweet,favrotes,mentioned,quoted,reweet,mentioned%,quoted%,reweet%,topic_count,topic_ratio,former_MP
1087,1087,Dave Jones,Male,0,Labour Party,Staffordshire Moorlands,False,DaveMazzJones,921624025,377,380,813,92056,121,44,377,111,0.116710875331565,1.0,0.2944297082228117,116,0.021164021164021163,no
1088,1088,Paul Ankers,male,41,Liberal Democrats,Stalybridge and Hyde,False,Ankersman,65113456,2477,1421,1340,2099173,374,514,2308,858,0.20750908356883327,0.9317723052079128,0.346386758175212,474,0.01351505474452555,no
1089,1089,Barbara Gibson,female,0,Liberal Democrats,Stevenage,False,BG4MP,857617172666953728,162,228,456,86163,164,44,140,74,0.2716049382716049,0.8641975308641975,0.4567901234567901,59,0.030585795749092794,no
1090,1090,Stephen McPartland,male,41,Conservative and Unionist Party,Stevenage,True,SMcPartland,397160160,419,5053,205,4383,2382,140,418,241,0.3341288782816229,0.9976133651551312,0.5751789976133651,182,0.034178403755868544,yes
1091,1091,Wendy Chamberlain,Female,41,Liberal Democrats,Stirling,False,wendyc4861,2785648892,2504,237,325,5650634,357,129,2333,334,0.05151757188498403,0.9317092651757188,0.13338658146964855,847,0.023576240048989592,no
1092,1092,Chris Kane,male,0,Labour Party,Stirling,False,chriswkane,19126349,74,299,210,8131,149,14,66,44,0.1891891891891892,0.8918918918918919,0.5945945945945946,28,0.029978586723768737,no
1093,1093,Ann Coffey,female,71,Labour Party,Stockport,True,anncoffey_mp,558445037,541,8167,1105,18843,3913,162,431,248,0.2994454713493531,0.7966728280961183,0.4584103512014787,222,0.032127351664254705,yes
1094,1094,Daniel Hamilton,male,0,Conservative and Unionist Party,Stockport,False,danielrhamilton,57057518,2776,9059,2314,1679171,8032,896,2502,2148,0.3227665706051873,0.9012968299711815,0.7737752161383286,768,0.018609159195541555,no
1095,1095,Daniel Hawthorne,male,31,Liberal Democrats,Stockport,False,danhaw426,18449366,1,189,219,0,0,0,1,1,0.0,1.0,1.0,0,0.0,no
1096,1096,Alex Cunningham,male,62,Labour Party,Stockton North,True,ACunninghamMP,143739561,2830,13663,826,554664,4005,742,2668,1034,0.26219081272084804,0.942756183745583,0.3653710247349824,1572,0.041715316845345504,yes
1097,1097,Drew Durning,male,0,Liberal Democrats,Stockton South,False,midroadpolitico,78291335,116,260,439,11853,50,62,86,90,0.5344827586206896,0.7413793103448276,0.7758620689655172,58,0.04458109146810146,no
1098,1098,Paul Daniel Williams,male,45,Labour Party,Stockton South,True,PaulWilliamsMP,72531619,164,2546,920,28894,1354,51,160,132,0.3109756097560976,0.975609756097561,0.8048780487804879,59,0.027595884003741813,no
1099,1099,Daniel Jellyman,male,0,Conservative and Unionist Party,Stoke-on-Trent Central,False,DanielJellyman,3364523793,1172,545,212,92744,1103,231,1096,682,0.19709897610921498,0.9351535836177476,0.5819112627986348,430,0.02601330913490623,no
1100,1100,Ben Adams,male,0,Conservative and Unionist Party,Stoke-on-Trent North,False,benpolitics,385415292,1002,810,196,161350,1128,125,926,262,0.124750499001996,0.9241516966067864,0.2614770459081837,442,0.0325,no
1101,1101,Ruth Smeeth,female,38,Labour Party,Stoke-on-Trent North,True,RuthSmeeth,20428671,1102,8726,726,169120,9027,256,1034,489,0.2323049001814882,0.9382940108892922,0.4437386569872958,424,0.028266666666666662,yes
1102,1102,Jack Brereton,male,26,Conservative and Unionist Party,Stoke-on-Trent South,True,ToryPressMids,1722565140,46,889,349,338,237,21,46,37,0.4565217391304348,1.0,0.8043478260869565,22,0.03672787979966611,no
1103,1103,Rob Flello,male,51,Labour Party,Stoke-on-Trent South,False,RobertFlello,168592013,1268,6074,716,183113,1921,251,1035,466,0.19794952681388006,0.8162460567823344,0.3675078864353312,408,0.022526501766784453,no
1104,1104,Ian Wilkes,male,55,Liberal Democrats,Stoke-on-Trent South,False,nullibdems,257653019,156,320,309,6245,78,69,141,119,0.4423076923076923,0.903846153846154,0.7628205128205128,44,0.02413603949533736,no
1105,1105,Bill Cash,male,77,Conservative and Unionist Party,Stone,True,BillCashMP,100520303,8,3458,0,114,99,6,8,7,0.75,1.0,0.875,7,0.09090909090909093,yes
1106,1106,Chris Bramall,male,75,Liberal Democrats,Stourbridge,False,ChrisBramall,121192398,1254,701,78,1526915,58,80,1245,113,0.06379585326953748,0.992822966507177,0.09011164274322167,470,0.026150336616035164,no
1107,1107,Margot James,female,60,Conservative and Unionist Party,Stourbridge,True,margot_james_mp,70796349,1218,14469,1016,43842,5313,322,1218,901,0.26436781609195403,1.0,0.7397372742200329,489,0.027992443757513308,yes
1108,1108,Pete Lowe,male,49,Labour Party,Stourbridge,False,pete4stour,1386916794,76,1587,1226,14914,36,6,73,17,0.07894736842105263,0.9605263157894736,0.2236842105263158,24,0.023552502453385672,no
1109,1109,Claire Hiscott,female,0,Conservative and Unionist Party,Strangford,False,ClaireHiscott,1190173345,654,1221,671,20842,494,76,630,169,0.1162079510703364,0.963302752293578,0.2584097859327217,154,0.015647226173541962,no
1110,1110,Elizabeth Adams,female,0,Liberal Democrats,Stratford-on-Avon,False,Liz4Stratford,160865889,1969,1381,1862,1297542,600,170,1898,509,0.08633824276282377,0.9639410868461148,0.2585068562722194,841,0.030703515753349637,no
1111,1111,Nadhim Zahawi,male,50,Conservative and Unionist Party,Stratford-on-Avon,True,nadhimzahawi,121127090,2446,21669,1872,3150445,23133,175,2426,279,0.07154538021259199,0.9918233851185608,0.11406377759607522,910,0.02573238321456849,yes
1112,1112,Kim Caddy,female,39,Conservative and Unionist Party,Streatham,False,KimCaddy,495178605,9,610,130,60,46,3,9,7,0.3333333333333333,1.0,0.7777777777777778,3,0.03896103896103896,no
1113,1113,Alex Davies,male,35,Liberal Democrats,Streatham,False,sw16alex,198527033,587,605,660,1010071,398,51,560,247,0.0868824531516184,0.9540034071550256,0.4207836456558773,147,0.015933232169954476,no
1114,1114,Chuka Umunna,male,39,Labour Party,Streatham,True,ChukaUmunna,33300246,2471,220218,1966,646254,165931,846,2216,1271,0.3423715095103197,0.8968029138000809,0.5143666531768515,1246,0.038029544622146264,yes
1115,1115,Anna Fryer,female,39,Liberal Democrats,Stretford and Urmston,False,annacfryer,50435415,1897,1089,2421,472900,411,75,1886,272,0.03953610964681075,0.9942013705851344,0.143384290985767,770,0.028557653080146867,no
1116,1116,Kate Green,female,57,Labour Party,Stretford and Urmston,True,KateGreenSU,105838665,2501,27050,1337,152726,11254,460,2368,1216,0.1839264294282287,0.9468212714914036,0.4862055177928829,931,0.02934964219286908,yes
1117,1117,Neil Carmichael,male,56,Conservative and Unionist Party,Stroud,False,stroud_neil,554602188,2840,7779,2131,278953,3602,205,2729,739,0.0721830985915493,0.9609154929577464,0.2602112676056338,1194,0.03035233107936347,yes
1118,1118,Therese Coffey,female,46,Conservative and Unionist Party,Suffolk Coastal,True,theresecoffey,50714939,2937,14752,544,828177,7633,798,2759,1770,0.27170582226762,0.9393939393939394,0.6026557711950971,852,0.023065677621961125,yes
1119,1119,Cameron Matthews,male,0,Labour Party,Suffolk Coastal,False,C4meronM4tthews,3324653218,821,456,365,836647,1279,167,798,485,0.20341047503045068,0.9719853836784408,0.5907429963459196,325,0.02618433773767322,no
1120,1120,James Sandbach,male,48,Liberal Democrats,Suffolk Coastal,False,james4suffolk,134066573,930,369,469,403988,180,44,883,81,0.04731182795698925,0.9494623655913978,0.08709677419354839,451,0.03594771241830065,no
1121,1121,Julie Elliott,female,54,Labour Party,Sunderland Central,True,JulieElliottMP,776022362,1067,10864,3354,929580,4003,270,985,441,0.2530459231490159,0.9231490159325212,0.4133083411433927,476,0.033296026860660334,yes
1122,1122,Niall Hodson,male,32,Liberal Democrats,Sunderland Central,False,NiallHodson,4635222568,413,291,988,237509,87,22,396,112,0.05326876513317192,0.9588377723970944,0.2711864406779661,66,0.011393060590367684,no
1123,1123,Robert Oliver,male,0,Conservative and Unionist Party,Sunderland Central,False,robert_g_oliver,416356558,211,435,165,2847,258,28,206,189,0.13270142180094788,0.9763033175355451,0.8957345971563981,78,0.039334341906202726,no
1124,1124,Laween Atroshi,male,28,Labour Party,Surrey Heath,False,laweenatroshi,1574883223,1947,2549,584,873915,4382,570,1775,1316,0.2927580893682589,0.91165896250642,0.6759116589625064,721,0.026900977538989627,no
1125,1125,Ann-Marie Barker,Female,51,Liberal Democrats,Surrey Heath,False,AnnMarie4SHeath,2920630870,310,212,321,179240,102,111,284,190,0.3580645161290323,0.9161290322580644,0.6129032258064516,119,0.02724982825738493,no
1126,1126,Rob Pocock,male,0,Labour Party,Sutton Coldfield,False,RobPocock1,616250395,1273,1091,43,115055,1622,522,804,813,0.4100549882168107,0.631578947368421,0.6386488609583659,327,0.01817878585723816,no
1127,1127,Amna Ahmad,female,0,Liberal Democrats,Sutton and Cheam,False,amnajahmad,19542502,2115,2618,2492,483504,2859,403,1702,985,0.19054373522458629,0.8047281323877069,0.4657210401891253,541,0.018018918198774315,no
1128,1128,Bonnie Craven,female,0,Labour Party,Sutton and Cheam,False,BonnieCraven,1599131336,3038,743,879,755490,1281,239,2990,631,0.07867017774851877,0.9842001316655694,0.20770243581303488,1246,0.02942218234196793,no
1129,1129,Paul Scully,male,49,Conservative and Unionist Party,Sutton and Cheam,True,scullyp,17484283,2965,6194,1865,282661,6184,276,2814,2436,0.09308600337268128,0.9490725126475548,0.8215851602023608,853,0.0205458005154515,yes
1130,1130,Daniel Stephen Boucher,male,0,Conservative and Unionist Party,Swansea East,False,DansBoucher,256212630,319,364,367,31238,132,42,300,99,0.1316614420062696,0.9404388714733544,0.3103448275862069,121,0.026972804279982162,no
1131,1131,Carolyn Harris,female,57,Labour Party,Swansea East,True,carolynharris24,2406093795,2054,8251,1324,503996,12629,574,1580,1015,0.27945472249269715,0.7692307692307693,0.4941577409931841,496,0.020489094514210174,yes
1132,1132,Craig Lawton,male,30,Conservative and Unionist Party,Swansea West,False,CJRLawton,147628329,1556,1108,1506,153518,955,390,1506,1096,0.2506426735218509,0.9678663239074549,0.7043701799485861,287,0.014034229828850857,no
1133,1133,Michael O'Carroll,Male,0,Liberal Democrats,Swansea West,False,MikeEOCarroll,92740868,155,39,74,20403,263,40,130,80,0.25806451612903225,0.8387096774193549,0.5161290322580645,75,0.034324942791762014,no
1134,1134,Andrew Hammond,male,0,Labour Party,Tamworth,False,Andrew4Tamworth,860276203126697984,391,328,266,180286,843,38,363,221,0.09718670076726342,0.9283887468030692,0.5652173913043478,173,0.03401494298073142,no
1135,1135,Christopher Pincher,male,48,Conservative and Unionist Party,Tamworth,True,ChrisPincher,166598394,1860,11860,604,180576,2536,392,1827,707,0.210752688172043,0.9822580645161292,0.3801075268817205,734,0.02746903184761049,yes
1136,1136,Esther Louise McVey,female,50,Conservative and Unionist Party,Tatton,True,EstherMcVey1,761499948890329088,416,2650,106,7044,1712,194,285,313,0.4663461538461538,0.6850961538461539,0.7524038461538461,81,0.013513513513513514,no
1137,1137,Sam Rushworth,male,33,Labour Party,Tatton,False,SamJRushworth,61862447,2469,1690,763,1021762,2057,531,2219,1982,0.2150668286755772,0.8987444309437019,0.8027541514783313,952,0.02645179216449013,no
1138,1138,Gareth George Wilson,male,40,Liberal Democrats,Tatton,False,GarethLibDem,2958634360,1679,1589,1680,4168073,594,187,1645,422,0.11137581893984516,0.9797498511018464,0.25134008338296604,751,0.031803167612433306,no
1139,1139,Gideon Amos,male,0,Liberal Democrats,Taunton Deane,False,GideonJAmos,2872987265,2603,915,942,1673515,1439,287,2453,375,0.11025739531310026,0.9423741836342682,0.14406454091432966,1062,0.029307870625896893,no
1140,1140,Martin Jevon,male,42,Labour Party,Taunton Deane,False,Martin4labour,1608015174,29,230,1103,4736,10,8,29,13,0.27586206896551724,1.0,0.4482758620689655,17,0.046961325966850834,no
1141,1141,Rebecca Pow,female,57,Conservative and Unionist Party,Taunton Deane,True,pow_rebecca,371201577,1225,5378,625,39992,3212,200,1200,687,0.16326530612244894,0.979591836734694,0.5608163265306122,387,0.02220819465166992,yes
1142,1142,Lucy Allan,female,53,Conservative and Unionist Party,Telford,True,lucyallan,16134235,2728,7304,1670,172537,10907,687,2721,1458,0.2518328445747801,0.997434017595308,0.5344574780058651,960,0.028732192026816712,yes
1143,1143,Kuldip Sahota,male,66,Labour Party,Telford,False,Telfordlabour,1080905119,1020,2284,1511,46280,3817,299,992,670,0.2931372549019608,0.9725490196078432,0.6568627450980392,536,0.0423146759295808,no
1144,1144,Manjinder Singh Kang,male,0,Labour Party,Tewkesbury,False,Kang4Labour,2857724140,148,318,435,32725,183,30,143,78,0.20270270270270271,0.9662162162162162,0.527027027027027,49,0.02964307320024198,no
1145,1145,Andrew Gant,male,0,Liberal Democrats,The Cotswolds,False,AndrewGant3,796327176547291136,417,136,63,156421,244,207,320,216,0.4964028776978418,0.7673860911270983,0.5179856115107914,157,0.029144236124002233,no
1146,1146,Mark Christopher Huband,Male,0,Labour Party,The Cotswolds,False,markhubandcots,859158116344229888,107,272,580,36160,372,47,99,62,0.4392523364485981,0.9252336448598132,0.5794392523364486,63,0.055408970976253295,no
1147,1147,Mark Pritchard,male,51,Conservative and Unionist Party,The Wrekin,True,MPritchardUK,804596460,637,7201,1334,42605,2247,444,634,497,0.6970172684458399,0.9952904238618524,0.7802197802197802,408,0.048124557678697805,yes
1148,1148,Alan Philip Avery,male,69,Labour Party,Thirsk and Malton,False,AveryforLabour,2885995521,9,160,121,86,112,8,9,9,0.8888888888888888,1.0,1.0,5,0.04716981132075472,no
1149,1149,Kevin Paul Hollinrake,male,54,Conservative and Unionist Party,Thirsk and Malton,True,kevinhollinrake,49619469,1890,6300,1996,35341,4011,590,1754,1661,0.3121693121693121,0.9280423280423281,0.8788359788359789,534,0.024132321041214752,no
1150,1150,Dinah Keal,female,57,Liberal Democrats,Thirsk and Malton,False,dinahkeal,529709785,1382,815,1354,161201,947,411,1362,872,0.29739507959479017,0.9855282199710564,0.6309696092619392,412,0.023746397694524496,no
1151,1151,Claire Young,female,43,Liberal Democrats,Thornbury and Yate,False,ClaireforTAY,296942850,1169,704,675,70104,1480,569,1107,825,0.4867408041060736,0.9469632164242944,0.7057313943541489,417,0.026002369520483886,no
1152,1152,Jackie Doyle-Price,female,48,Conservative and Unionist Party,Thurrock,True,JackieDP,38671387,679,4044,163,63305,705,111,646,473,0.1634756995581738,0.95139911634757,0.6966126656848306,174,0.017112509834775767,yes
1153,1153,John Kent,male,50,Labour Party,Thurrock,False,TheJohnKent,707157228516724736,486,492,829,142980,722,62,463,294,0.12757201646090535,0.9526748971193416,0.6049382716049383,128,0.01832498210450966,no
1154,1154,Caroline Kolek,female,51,Labour Party,Tiverton and Honiton,False,CarolineKolek,232276399,2752,960,632,858496,1216,228,2747,751,0.08284883720930232,0.9981831395348836,0.27289244186046513,848,0.02260609938153124,no
1155,1155,Neil Parish,male,61,Conservative and Unionist Party,Tiverton and Honiton,True,neil_parish,3164087579,837,2414,893,21327,1515,265,798,431,0.3166069295101553,0.9534050179211468,0.5149342891278376,392,0.03662182361733931,yes
1156,1156,Thomas Tugendhat,male,44,Conservative and Unionist Party,Tonbridge and Malling,True,TomTugendhat,2173779986,2683,8932,1565,1126382,8560,238,2546,1001,0.0887066716362281,0.9489377562430116,0.3730898248229594,604,0.01584470094438615,no
1157,1157,Rosena Allin-Khan,female,40,Labour Party,Tooting,True,DrRosena,2382227424,2585,21209,2719,230475,64118,453,2493,1203,0.17524177949709865,0.9644100580270794,0.4653771760154739,864,0.022959793787037282,yes
1158,1158,Alex Glassbrook,male,0,Liberal Democrats,Tooting,False,AlexGlassbrook,732884834163544064,501,852,968,1526937,668,176,478,281,0.3512974051896208,0.9540918163672656,0.5608782435129741,179,0.028278041074249607,no
1159,1159,Dan Watkins,male,0,Conservative and Unionist Party,Tooting,False,DanWatkins,212209552,2021,3185,999,74367,8189,674,1775,1463,0.3334982681840673,0.8782780801583374,0.7238990598713508,718,0.02803920802905456,no
1160,1160,Deborah Brewer,female,0,Liberal Democrats,Torbay,False,Deborah4Torbay,856237016425562112,171,161,31,13995,461,91,152,103,0.5321637426900585,0.8888888888888888,0.6023391812865497,56,0.025112107623318385,no
1161,1161,Kevin Foster,male,39,Conservative and Unionist Party,Torbay,True,kevin_j_foster,43865757,2884,3912,487,245481,3259,370,2710,1513,0.12829403606102635,0.9396671289875174,0.5246185852981969,844,0.020169673796152462,yes
1162,1162,Nick Thomas-Symonds,male,37,Labour Party,Torfaen,True,NickTorfaenMP,3092429597,2019,5370,3503,122064,7729,334,1927,1292,0.1654284299157999,0.9544328875681032,0.6399207528479445,650,0.026436734859885302,yes
1163,1163,David Chalmers,male,0,Liberal Democrats,Torridge and West Devon,False,chalmersdavidn,355511046,2879,1013,2259,1221289,1349,622,2817,1035,0.2160472386245224,0.978464744703022,0.3594998263285863,1300,0.0344498622005512,no
1164,1164,Geoffrey Cox,male,57,Conservative and Unionist Party,Torridge and West Devon,True,Geoffrey_Cox,103879974,213,12605,486,4407,801,137,212,174,0.6431924882629108,0.9953051643192488,0.8169014084507042,76,0.026988636363636364,yes
1165,1165,Sarah Wollaston,female,55,Conservative and Unionist Party,Totnes,True,sarahwollaston,460401829,1659,36883,975,360305,95418,618,1539,1440,0.3725135623869801,0.9276672694394212,0.8679927667269439,625,0.027935457918026197,yes
1166,1166,David Lammy,male,45,Labour Party,Tottenham,True,DavidLammy,18020612,2658,168584,3691,504068,543640,1674,2274,2473,0.6297968397291196,0.8555304740406321,0.9303987960872836,1202,0.032034539736687816,yes
1167,1167,Jayne Kirkham,female,0,Labour Party,Truro and Falmouth,False,JayneKirkham4,859085802218893312,228,293,532,59838,333,108,201,171,0.4736842105263158,0.8815789473684209,0.75,75,0.03346720214190094,no
1168,1168,Sarah Newton,female,56,Conservative and Unionist Party,Truro and Falmouth,True,SNewtonUK,863136661,523,5493,1386,10240,510,100,519,195,0.19120458891013384,0.9923518164435946,0.37284894837476096,169,0.023381294964028774,yes
1169,1169,Greg Clark,male,50,Conservative and Unionist Party,Tunbridge Wells,True,GregClarkMP,224655400,125,21966,271,25183,2339,37,125,49,0.29600000000000004,1.0,0.392,67,0.04253968253968254,yes
1170,1170,Rachel Sadler,female,34,Liberal Democrats,Tunbridge Wells,False,RachelSadlerTW,345215801,2632,1683,2128,3484218,267,138,2631,350,0.05243161094224924,0.9996200607902735,0.13297872340425532,1175,0.03257825713255885,no
1171,1171,Vincent Cable,male,74,Liberal Democrats,Twickenham,True,vincecable,56999787,727,93437,3755,58961,28419,293,571,541,0.4030261348005502,0.7854195323246217,0.7441540577716643,323,0.0385349558577905,no
1172,1172,Katherine Dunne,female,0,Labour Party,Twickenham,False,katherinedunne,106831393,1949,1457,2377,718093,1787,344,1675,814,0.17650076962544894,0.8594150846587993,0.4176500769625449,651,0.025152615717487056,no
1173,1173,Tania Mathias,female,53,Conservative and Unionist Party,Twickenham,False,tania_mathias,1254079789,898,6604,188,69758,5862,177,807,574,0.19710467706013365,0.8986636971046771,0.6391982182628062,261,0.020568996768854916,yes
1174,1174,Alan Campbell,male,60,Labour Party,Tynemouth,True,alancampbellmp,2601366250,254,2536,307,27160,437,58,254,56,0.2283464566929134,1.0,0.2204724409448819,87,0.023634881825590873,yes
1175,1175,Boris Johnson,male,53,Conservative and Unionist Party,Uxbridge and South Ruislip,True,BorisJohnson,3131144855,670,346812,117,204994,324585,374,656,566,0.5582089552238806,0.9791044776119404,0.844776119402985,391,0.044609241300627496,yes
1176,1176,Vincent Lo,male,0,Labour Party,Uxbridge and South Ruislip,False,VincentLoUK,2307400682,140,648,255,17131,291,27,136,71,0.19285714285714287,0.9714285714285714,0.5071428571428571,54,0.029252437703141933,no
1177,1177,Rosina Robson,female,0,Liberal Democrats,Uxbridge and South Ruislip,False,RosinaRobson,854945305,421,802,889,15985,687,83,421,247,0.1971496437054632,1.0,0.5866983372921615,176,0.03515078889554624,no
1178,1178,James Davies,male,37,Conservative and Unionist Party,Vale of Clwyd,False,JamesDavies,22378075,786,3682,1653,111478,3474,330,725,507,0.4198473282442748,0.9223918575063612,0.6450381679389313,250,0.02403615037015672,yes
1179,1179,Chris Ruane,male,59,Labour Party,Vale of Clwyd,True,ChrisRuane2017,608932775,77,3432,373,923,1435,39,71,75,0.5064935064935064,0.9220779220779219,0.9740259740259741,29,0.02603231597845601,no
1180,1180,Gwyn Williams,Male,57,Liberal Democrats,Vale of Clwyd,False,wgwynwilliams,1681525201,156,59,156,244223,65,68,145,136,0.4358974358974359,0.9294871794871796,0.8717948717948718,76,0.04185022026431718,no
1181,1181,Alun Cairns,male,47,Conservative and Unionist Party,Vale of Glamorgan,True,AlunCairns,76650839,1683,10181,1302,207672,2505,146,1678,412,0.08674985145573381,0.9970291146761736,0.24480095068330365,420,0.016693163751987282,yes
1182,1182,Kate Hoey,female,71,Labour Party,Vauxhall,True,KateHoeyMP,1284146730,1365,20524,788,173279,76949,328,1176,713,0.2402930402930403,0.8615384615384616,0.5223443223443224,614,0.03662610355523741,yes
1183,1183,Dolly Theis,female,0,Conservative and Unionist Party,Vauxhall,False,dollytheis,740611403984293888,1792,1304,802,317508,3229,263,1674,979,0.14676339285714285,0.9341517857142856,0.5463169642857143,503,0.01947800495662949,no
1184,1184,George Turner,male,0,Liberal Democrats,Vauxhall,False,georgenturner,15850290,2864,4882,1016,753554,13592,598,2642,2022,0.20879888268156424,0.9224860335195529,0.7060055865921788,880,0.024708690158641026,no
1185,1185,Antony Calvert,male,39,Conservative and Unionist Party,Wakefield,False,antony_calvert,2938302634,1610,1206,1017,53314,3075,575,1520,1376,0.35714285714285715,0.9440993788819876,0.8546583850931677,442,0.020048079103732932,no
1186,1186,Mary Creagh,female,50,Labour Party,Wakefield,True,MaryCreaghMP,169864622,2887,31027,1668,543077,34832,1233,2351,2210,0.427086941461725,0.8143401454797368,0.7655005195704884,1208,0.03482974367845919,yes
1187,1187,Paul Philip Childs,male,0,Liberal Democrats,Wallasey,False,LiverLibDems,381995113,947,1327,774,55117,2614,229,882,427,0.24181626187961985,0.9313621964097148,0.4508975712777191,354,0.027527216174183515,no
1188,1188,Angela Eagle,female,56,Labour Party,Wallasey,True,angelaeagle,124270074,2868,59645,1456,2440215,44065,1000,2179,1148,0.3486750348675035,0.7597629009762901,0.400278940027894,1167,0.033569209527096994,yes
1189,1189,Isabelle Amanda Parasram,female,45,Liberal Democrats,Walsall North,False,greycoatlaw,934697509,894,356,353,681,481,298,492,868,0.3333333333333333,0.5503355704697986,0.9709172259507829,267,0.02318513372698854,no
1190,1190,James Bird,male,0,Conservative and Unionist Party,Walsall South,False,James_Bird_,26007404,97,1140,819,19855,455,13,92,36,0.13402061855670105,0.9484536082474226,0.3711340206185567,46,0.03474320241691843,no
1191,1191,Anna Wellings Purvis,female,0,Liberal Democrats,Walsall South,False,anrawel,2313635484,31,15,29,30518,0,3,31,16,0.0967741935483871,1.0,0.5161290322580645,11,0.027093596059113302,no
1192,1192,Valerie Vaz,female,63,Labour Party,Walsall South,True,Valerie_VazMP,315283542,1473,3488,251,2616586,579,83,1469,182,0.056347589952477926,0.9972844534962662,0.12355736591989135,590,0.02797401735337348,yes
1193,1193,Ukonu Obasi,male,0,Liberal Democrats,Walthamstow,False,AlDanka,144754071,367,330,449,17054,245,38,356,221,0.10354223433242507,0.9700272479564032,0.6021798365122616,141,0.02703739213806328,no
1194,1194,Molly Samuel-Leport,female,56,Conservative and Unionist Party,Walthamstow,False,Molly4Wstow,2863863873,833,609,366,8792,306,606,826,668,0.7274909963985594,0.9915966386554622,0.8019207683073231,150,0.018792282635930843,no
1195,1195,Ian Lavery,male,54,Labour Party,Wansbeck,True,IanLaveryMP,300872531,341,24452,5834,18508,10884,153,321,219,0.4486803519061584,0.9413489736070382,0.6422287390029325,127,0.027979731218330032,yes
1196,1196,Chris Carrigan,male,0,Liberal Democrats,Wantage,False,Chris_Carrigan1,99183766,26,185,147,7465,23,8,25,19,0.3076923076923077,0.9615384615384616,0.7307692307692307,8,0.02631578947368421,no
1197,1197,Ed Vaizey,male,49,Conservative and Unionist Party,Wantage,True,edvaizey,18096679,2356,37146,1321,1295922,3682,321,2151,521,0.13624787775891342,0.9129881154499152,0.22113752122241087,746,0.022858893825647316,no
1198,1198,Anthony Mangnall,male,0,Conservative and Unionist Party,Warley,False,AnthonyMangnal1,861628345041244160,29,229,477,870,39,10,28,17,0.3448275862068966,0.9655172413793104,0.5862068965517241,12,0.03296703296703297,no
1199,1199,John Spellar,male,70,Labour Party,Warley,True,spellar,21736214,2795,8360,253,333696,3708,1043,2536,1053,0.37316636851520574,0.9073345259391772,0.3767441860465116,983,0.025608294690772682,yes
1200,1200,Helen Jones,female,63,Labour Party,Warrington North,True,HelenJonesMP,989710268,1505,5594,451,179263,4444,506,1400,756,0.3362126245847176,0.9302325581395348,0.5023255813953489,613,0.030828807081070206,yes
1201,1201,Stefan Krizanac,male,0,Liberal Democrats,Warrington North,False,canazirk,1374483169,1202,117,155,1092579,58,204,1131,434,0.1697171381031614,0.9409317803660566,0.3610648918469218,538,0.03603482920294709,no
1202,1202,Bob Barr,male,68,Liberal Democrats,Warrington South,False,CllrBobBarr,81585046,1841,974,755,309876,503,353,1715,1018,0.1917436175991309,0.9315589353612168,0.5529603476371537,820,0.03368663215840933,no
1203,1203,Faisal Rashid,male,45,Labour Party,Warrington South,True,FaisalRashid6,398240997,1033,1677,358,4482,1118,623,1028,706,0.6030977734753146,0.995159728944821,0.6834462729912875,238,0.022059505051441282,no
1204,1204,Matt Western,male,55,Labour Party,Warwick and Leamington,True,MattWestern_,243306810,1225,1793,1070,63658,990,673,1062,1021,0.5493877551020409,0.8669387755102042,0.833469387755102,395,0.02636321163985851,no
1205,1205,Jonathan Gullis,male,0,Conservative and Unionist Party,Washington and Sunderland West,False,JEGullis,4049141417,2629,1039,2457,1817564,3178,257,2305,1090,0.09775580068467098,0.8767592240395587,0.41460631418790417,731,0.018064101613660517,no
1206,1206,Sharon Hodgson,female,51,Labour Party,Washington and Sunderland West,True,SharonHodgsonMP,200700960,2169,21468,3260,2436276,5126,484,1860,663,0.223144306131858,0.8575380359612724,0.30567081604426005,718,0.02387682484786006,yes
1207,1207,Richard Harrington,male,60,Conservative and Unionist Party,Watford,True,Richard4Watford,60738400,425,9929,874,10682,729,102,418,189,0.24,0.983529411764706,0.4447058823529412,167,0.02889773317182904,yes
1208,1208,Ian Alexander Eric Stotesbury,male,0,Liberal Democrats,Watford,False,ianstotesbury,265340249,1380,648,707,437125,1655,437,1176,870,0.31666666666666665,0.8521739130434782,0.6304347826086957,492,0.02652148132176163,no
1209,1209,Peter Aldous,male,56,Conservative and Unionist Party,Waveney,True,peter_aldous,255998767,316,7196,295,1169,386,66,258,145,0.2088607594936709,0.8164556962025317,0.4588607594936709,107,0.025170548106327927,yes
1210,1210,Sonia Barker,female,0,Labour Party,Waveney,False,sunrisesonj,1312102561,1675,803,790,671237,733,119,1674,437,0.07104477611940299,0.9994029850746268,0.2608955223880597,605,0.02573591968691509,no
1211,1211,Jacky Howe,female,0,Liberal Democrats,Waveney,False,JackyAnnH1,252667796,35,100,153,6299,8,6,32,19,0.17142857142857146,0.9142857142857144,0.5428571428571428,13,0.024761904761904763,no
1212,1212,Chris Bowers,male,56,Liberal Democrats,Wealden,False,chris1bowers,2737204784,76,336,523,57,78,35,74,70,0.4605263157894737,0.9736842105263158,0.9210526315789472,17,0.015384615384615384,no
1213,1213,Nusrat Ghani,female,45,Conservative and Unionist Party,Wealden,True,Nus_Ghani,1513382018,2654,6280,1411,2685011,2126,185,2642,375,0.06970610399397137,0.9954785229841748,0.14129615674453655,841,0.02125723529560448,yes
